"customer_id","customer_name","segment","country","city","state","postal_code","region"
"ZC-21910","Zuschuss Carroll","Consumer","United States","Columbus","Indiana","47201","Central"
"MB-17305","Maria Bertelson","Consumer","United States","Columbus","Ohio","43229","East"
"CW-11905","Carl Weiss","Home Office","United States","Long Beach","New York","11561","East"
"CA-11965","Carol Adams","Corporate","United States","Port Arthur","Texas","77642","Central"
"DJ-13510","Don Jones","Corporate","United States","Philadelphia","Pennsylvania","19140","East"
"SF-20200","Sarah Foster","Consumer","United States","Seattle","Washington","98103","West"
"SC-20680","Steve Carroll","Home Office","United States","Columbus","Georgia","31907","South"
"AW-10840","Anthony Witt","Consumer","United States","Allen","Texas","75002","Central"
"MZ-17515","Mary Zewe","Corporate","United States","Seattle","Washington","98115","West"
"PF-19165","Philip Fox","Consumer","United States","Olympia","Washington","98502","West"
"LC-16885","Lena Creighton","Consumer","United States","Troy","Ohio","45373","East"
"EC-14050","Erin Creighton","Consumer","United States","San Francisco","California","94110","West"
"AD-10180","Alan Dominguez","Home Office","United States","Philadelphia","Pennsylvania","19120","East"
"GH-14410","Gary Hansen","Home Office","United States","Chicago","Illinois","60653","Central"
"DP-13105","Dave Poirier","Corporate","United States","New York City","New York","10035","East"
"MC-17590","Matt Collister","Corporate","United States","Grand Rapids","Michigan","49505","Central"
"MO-17500","Mary O'Rourke","Consumer","United States","Chicago","Illinois","60623","Central"
"JB-16045","Julia Barnett","Home Office","United States","Columbus","Ohio","43229","East"
"DK-12895","Dana Kaydos","Consumer","United States","Miramar","Florida","33023","South"
"TH-21550","Tracy Hopkins","Home Office","United States","Burlington","North Carolina","27217","South"
"CC-12670","Craig Carreira","Consumer","United States","Chicago","Illinois","60610","Central"
"JD-15895","Jonathan Doherty","Corporate","United States","Philadelphia","Pennsylvania","19140","East"
"DB-13120","David Bremer","Corporate","United States","Marion","Ohio","43302","East"
"TB-21190","Thomas Brumley","Home Office","United States","Fayetteville","Arkansas","72701","South"
"CD-12790","Cynthia Delaney","Home Office","United States","San Diego","California","92037","West"
"JO-15550","Jesus Ocampo","Home Office","United States","Roseville","California","95661","West"
"DE-13255","Deanra Eno","Home Office","United States","Los Angeles","California","90004","West"
"SR-20740","Steven Roelle","Home Office","United States","New York City","New York","10024","East"
"AG-10495","Andrew Gjertsen","Corporate","United States","Peoria","Arizona","85345","West"
"EL-13735","Ed Ludwig","Home Office","United States","Columbia","Maryland","21044","East"
"MW-18220","Mitch Webber","Consumer","United States","Seattle","Washington","98103","West"
"MM-18280","Muhammed MacIntyre","Corporate","United States","New York City","New York","10009","East"
"TP-21415","Tom Prescott","Consumer","United States","Seattle","Washington","98115","West"
"SH-19975","Sally Hughsby","Corporate","United States","Pearland","Texas","77581","Central"
"DM-13345","Denise Monton","Corporate","United States","Newark","Ohio","43055","East"
"CA-12775","Cynthia Arntzen","Consumer","United States","Philadelphia","Pennsylvania","19140","East"
"HG-14845","Harry Greene","Consumer","United States","Philadelphia","Pennsylvania","19120","East"
"JL-15505","Jeremy Lonsdale","Consumer","United States","Mount Vernon","New York","10550","East"
"GK-14620","Grace Kelly","Corporate","United States","Los Angeles","California","90004","West"
"TB-21055","Ted Butterfield","Consumer","United States","Troy","New York","12180","East"
"RF-19840","Roy Französisch","Consumer","United States","San Antonio","Texas","78207","Central"
"PK-19075","Pete Kriz","Consumer","United States","Detroit","Michigan","48227","Central"
"JO-15550","Jesus Ocampo","Home Office","United States","Chester","Pennsylvania","19013","East"
"CM-12115","Chad McGuire","Consumer","United States","San Francisco","California","94109","West"
"HR-14830","Harold Ryan","Corporate","United States","Huntington Beach","California","92646","West"
"EH-13990","Erica Hackney","Consumer","United States","New York City","New York","10009","East"
"KL-16555","Kelly Lampkin","Corporate","United States","Fairfield","Ohio","45014","East"
"MS-17770","Maxwell Schwartz","Consumer","United States","Lancaster","Pennsylvania","17602","East"
"VW-21775","Victoria Wilson","Corporate","United States","New York City","New York","10011","East"
"KD-16495","Keith Dawkins","Corporate","United States","New York City","New York","10009","East"
"CS-11860","Cari Schnelling","Consumer","United States","Dallas","Texas","75220","Central"
"SG-20605","Speros Goranitis","Consumer","United States","New York City","New York","10009","East"
"AB-10255","Alejandro Ballentine","Home Office","United States","Plano","Texas","75023","Central"
"DB-13270","Deborah Brumfield","Home Office","United States","Portland","Oregon","97206","West"
"JD-16060","Julia Dunbar","Consumer","United States","San Francisco","California","94109","West"
"FH-14365","Fred Hopkins","Corporate","United States","Knoxville","Tennessee","37918","South"
"EM-14065","Erin Mull","Consumer","United States","Frisco","Texas","75034","Central"
"RW-19540","Rick Wilson","Corporate","United States","Brentwood","California","94513","West"
"KB-16585","Ken Black","Corporate","United States","San Francisco","California","94110","West"
"TB-21595","Troy Blackwell","Consumer","United States","Portland","Oregon","97206","West"
"HR-14770","Hallie Redmond","Home Office","United States","Milwaukee","Wisconsin","53209","Central"
"CT-11995","Carol Triggs","Consumer","United States","Tucson","Arizona","85705","West"
"KH-16330","Katharine Harms","Corporate","United States","Hillsboro","Oregon","97123","West"
"BD-11620","Brian DeCherney","Consumer","United States","Philadelphia","Pennsylvania","19120","East"
"RC-19825","Roy Collins","Consumer","United States","Fairfield","Connecticut","6824","East"
"EB-13750","Edward Becker","Corporate","United States","Buffalo","New York","14215","East"
"JS-15685","Jim Sink","Corporate","United States","Philadelphia","Pennsylvania","19140","East"
"BP-11230","Benjamin Patterson","Consumer","United States","Troy","Ohio","45373","East"
"SH-20395","Shahid Hopkins","Consumer","United States","New York City","New York","10011","East"
"BE-11335","Bill Eplett","Home Office","United States","New York City","New York","10009","East"
"PG-18820","Patrick Gardner","Consumer","United States","New York City","New York","10009","East"
"BS-11380","Bill Stewart","Corporate","United States","Bowling Green","Ohio","43402","East"
"PP-18955","Paul Prost","Home Office","United States","Philadelphia","Pennsylvania","19134","East"
"KH-16330","Katharine Harms","Corporate","United States","New York City","New York","10035","East"
"CJ-12010","Caroline Jumper","Consumer","United States","Philadelphia","Pennsylvania","19134","East"
"TM-21490","Tony Molinari","Consumer","United States","Oklahoma City","Oklahoma","73120","Central"
"DM-13345","Denise Monton","Corporate","United States","Roswell","Georgia","30076","South"
"DS-13180","David Smith","Corporate","United States","Philadelphia","Pennsylvania","19140","East"
"LS-16945","Linda Southworth","Corporate","United States","Dallas","Texas","75220","Central"
"DN-13690","Duane Noonan","Consumer","United States","Moreno Valley","California","92553","West"
"CK-12595","Clytie Kelty","Consumer","United States","Marietta","Georgia","30062","South"
"ND-18460","Neil Ducich","Corporate","United States","Huntsville","Alabama","35810","South"
"AH-10195","Alan Haines","Corporate","United States","New York City","New York","10024","East"
"GK-14620","Grace Kelly","Corporate","United States","Morristown","New Jersey","7960","East"
"RS-19420","Ricardo Sperren","Corporate","United States","Meriden","Connecticut","6450","East"
"RB-19465","Rick Bensley","Home Office","United States","Tulsa","Oklahoma","74133","Central"
"CC-12475","Cindy Chapman","Consumer","United States","San Diego","California","92037","West"
"MM-18055","Michelle Moray","Consumer","United States","Great Falls","Montana","59405","West"
"MP-17965","Michael Paige","Corporate","United States","Middletown","Connecticut","6457","East"
"KT-16480","Kean Thornton","Consumer","United States","Houston","Texas","77095","Central"
"JF-15490","Jeremy Farry","Consumer","United States","Portland","Oregon","97206","West"
"SW-20455","Shaun Weien","Consumer","United States","Rochester","New York","14609","East"
"MT-18070","Michelle Tran","Home Office","United States","San Antonio","Texas","78207","Central"
"SH-20395","Shahid Hopkins","Consumer","United States","San Francisco","California","94122","West"
"NB-18655","Nona Balk","Corporate","United States","Philadelphia","Pennsylvania","19134","East"
"CV-12805","Cynthia Voltz","Corporate","United States","New York City","New York","10024","East"
"CS-12400","Christopher Schild","Home Office","United States","Chicago","Illinois","60623","Central"
"RP-19390","Resi Pölking","Consumer","United States","Seattle","Washington","98103","West"
"RW-19630","Rob Williams","Corporate","United States","Seattle","Washington","98105","West"
"VP-21760","Victoria Pisteka","Corporate","United States","Brownsville","Texas","78521","Central"
"TS-21160","Theresa Swint","Corporate","United States","San Francisco","California","94110","West"
"JH-15430","Jennifer Halladay","Consumer","United States","Cleveland","Ohio","44105","East"
"GT-14635","Grant Thornton","Corporate","United States","New York City","New York","10009","East"
"LC-16885","Lena Creighton","Consumer","United States","Plano","Texas","75023","Central"
"EH-14125","Eugene Hildebrand","Home Office","United States","Newport News","Virginia","23602","South"
"PR-18880","Patrick Ryan","Consumer","United States","Glenview","Illinois","60025","Central"
"IM-15055","Ionia McGrath","Consumer","United States","San Francisco","California","94122","West"
"CL-12565","Clay Ludtke","Consumer","United States","Los Angeles","California","90049","West"
"CC-12475","Cindy Chapman","Consumer","United States","San Francisco","California","94122","West"
"JL-15835","John Lee","Consumer","United States","Detroit","Michigan","48205","Central"
"DL-13495","Dionis Lloyd","Corporate","United States","Columbus","Georgia","31907","South"
"LP-17095","Liz Preis","Consumer","United States","Lafayette","Indiana","47905","Central"
"AG-10270","Alejandro Grove","Consumer","United States","Lawrence","Massachusetts","1841","East"
"SS-20515","Shirley Schmidt","Home Office","United States","Franklin","Wisconsin","53132","Central"
"JK-15370","Jay Kimmel","Consumer","United States","New York City","New York","10035","East"
"JB-16000","Joy Bell-","Consumer","United States","Brownsville","Texas","78521","Central"
"DM-12955","Dario Medina","Corporate","United States","Fairfield","Ohio","45014","East"
"AJ-10780","Anthony Jacobs","Corporate","United States","Los Angeles","California","90004","West"
"KL-16555","Kelly Lampkin","Corporate","United States","Reno","Nevada","89502","West"
"MR-17545","Mathew Reese","Home Office","United States","Philadelphia","Pennsylvania","19140","East"
"PW-19030","Pauline Webber","Corporate","United States","Los Angeles","California","90049","West"
"BH-11710","Brosina Hoffman","Consumer","United States","Garden City","Kansas","67846","Central"
"HK-14890","Heather Kirkland","Corporate","United States","Franklin","Tennessee","37064","South"
